project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
617923,Construction of Daspalla Bypass from km 195.250 To 200.635 of NH-57 including land acquisition in the state of Odisha on EPC mode under Annual Plan 2022-23.,Roads & Highways,morth,Odisha,155.97,25.0,22.5,Low,needs 7.5%/month to hit current date
617883,"Redevelopment of Residential colonies at Ayur Vigyan Nagar and West Ansari Nagar campuses of AIIMS, New Delhi",Healthcare,pmssy and institute of national importance,Delhi,4441.0,57.0,22.4,Low,elevated risk on combined profile
400023,Construction of New BG line between Hassan to Belur [27 Km],Railways,south western railway [swr] - ii,Karnataka,749.0,0.5,22.4,Low,elevated risk on combined profile
617239,Narkatiaganj-Raxaul-Sitamarhi-Darbhanga & Sitamarhi-Muzaffarpur Sections doubling 256 km Umbrella work PB57/2019-20/NR,Railways,cao/con/north/mhx ecr mor,Bihar,4079.96,0.0,22.3,Low,elevated risk on combined profile
701338,City Gas Distribution Maharashtra Natural Gas Limited,Unknown,gas authority of india limited [gail],Karnataka,5535.0,47.0,22.3,Low,spend outruns works by 34pp
616694,Flyover between Siju & Paradeep coaching yard 7 km PB73/2023-24/NR,Railways,cao/c/ecor ecor mor,Odisha,200.77,0.0,22.2,Low,spend outruns works by 28pp
400154,EPR PUNDI OCP,Coal,ministry of coal,Jharkhand,639.6,11.24,22.2,Low,needs 11.1%/month to hit current date
617938,Rehabilitation And Upgradation to four lane with paved shoulder configuration from km 24350 to km 61875 Jawale - Borgaon Kale of NH-63 in the State of Maharashtra on EPC mode under Annual Plan 2024-25 Total length - 37.525 Km.,Roads & Highways,morth,Maharashtra,574.18,20.0,22.2,Low,needs 10.0%/month to hit current date
617405,Jamnagar Transmission Limited,Unknown,adani transmission limited,Gujarat,4000.0,24.0,22.1,Low,needs 5.4%/month to hit current date
617832,Koderma-Barkakana Arigada 133 Km,Railways,cao/con/south/mhx ecr mor,Jharkhand,2887.11,0.0,22.1,Low,elevated risk on combined profile
617215,Doubling between Parbhani-Parli Vaijnath stations 64.71 km PB34/CR/2023-24,Railways,caocon/scr scr mor,Maharashtra,769.93,1.0,22.1,Low,spend outruns works by 22pp
400172,CHITRA EAST OC,Coal,ecl - cil,Jharkhand,513.99,53.03,22.0,Low,"4 months past original date; already rescheduled, 2.0y slip declared"
615339,Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part- 3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited],Unknown,power grid corporation of india limited [powergrid],"Multi-States (Haryana, Punjab, Rajasthan)",5969.0,33.3,22.0,Low,needs 7.4%/month to hit current date
701530,Ken-Betwa Linking Development Project,Unknown,"department of water resources, river development,","Multi-States (Madhya Pradesh, Uttar Pradesh)",21030.0,0.0,21.9,Low,spend outruns works by 41pp
617971,Up-gradation to Two/Four lane with paved shoulder Configuration of Kondagaon- Narayanpur from design ch. 0.00 - 48.693 Design Length 47.493 Km. 1.20 Km. retained on NH-130D under EPC mode in the State Chhattisgarh.,Roads & Highways,morth,Chhattisgarh,322.4,70.0,21.9,Low,elevated risk on combined profile
611945,Petlad-Bhadran 22.5 km,Railways,caocwr wr mor,Gujarat,307.12,32.0,21.8,Low,elevated risk on combined profile
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650 Badarka to Harbanch-Uchti Pkg-III,Roads & Highways,nhai,Uttar Pradesh,1126.75,34.8,21.7,Low,needs 5.4%/month to hit current date
612513,"Construction of 100 Bedded ESI Hospital at Duburi, Odisha.",Healthcare,employee's state insurance company [esic],Odisha,164.6,7.2,21.7,Low,needs 8.4%/month to hit current date
707046,Establishment of new GMC Kanker,Healthcare,"medical education, ministry of health and family welfare",Chhattisgarh,325.0,45.0,21.6,Low,needs 6.9%/month to hit current date
618981,810 MW Solar Power Project - Rajasthan,Unknown,nlc india limited [nlcil],Rajasthan,4147.07,0.0,21.6,Low,elevated risk on combined profile
619225,Installation of Compression facility at GAIL Usar,Unknown,gas authority of india limited [gail],Maharashtra,260.2,0.0,21.5,Low,needs 11.1%/month to hit current date
611943,New BG line between Naliya - Jakhau Port 24.88 Km,Railways,caocwr wr mor,Gujarat,410.26,5.0,21.4,Low,elevated risk on combined profile
619270,"Upgradation of 6 laned Jaipur- Kishangarh section of NH-48 from km 274100 to 363885 involving construction of flyovers and Service road in Rajasthan On Engineering, Procurement & Construction EPC Mode",Roads & Highways,nhai,Rajasthan,910.91,0.0,21.4,Low,elevated risk on combined profile
618511,Upgradation & rehabilitation of Service Roads on both sides in urban areas of Pune City on PuneSatara section of NH48,Roads & Highways,nhai,Maharashtra,388.78,24.08,21.3,Low,needs 6.9%/month to hit current date
619314,Pipeline Replacement Project- PRP-IX,Unknown,oil and natural gas corporation limited [ongc],Offshore,6175.0,23.5,21.1,Low,needs 7.7%/month to hit current date
706854,Boridand-Ambikapur 118.81 km Umbrella work PB57/2019-20/NR,Railways,caoc/secr secr mor,Chhattisgarh,1576.72,38.0,21.1,Low,cost already revised +15%
618287,"Widening/Improvement to 4-Lane with paved Shoulder from Ch. 25.633 Km to Ch. 52.470 Km Design Ch. 21.850 Km to Ch.48.670 Km for Package-2 of Bilasipura- Guwahati road NH-17 Section Near Mowatari, before Chapar Bypass to Tulungia junction with NH-17 in the state of Assam on HAM mode under NHO-NE Package-2",Roads & Highways,nhidcl,Assam,1338.61,12.45,21.0,Low,needs 8.0%/month to hit current date
615344,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],Unknown,power grid corporation of india limited [powergrid],Madhya Pradesh,3674.0,47.9,20.9,Low,elevated risk on combined profile
400180,BONJEMEHARI EXPANSION OCP,Coal,eastern coal fields limited [ecl],West Bengal,570.11,17.13,20.8,Low,"4 months past original date; already rescheduled, 4.0y slip declared; only 17% built with planned time exhausted"
615188,NEW MAJRI UG TO OC 3 MTY COST,Coal,wcl - cil,Maharashtra,402.27,24.17,20.8,Low,needs 9.5%/month to hit current date
619024,Mahan Transmission Limited,Unknown,adani transmission limited,Madhya Pradesh,3125.32,30.0,20.6,Low,needs 7.8%/month to hit current date
618506,"Construction of Additional Structures, Improvement of Service Road & Maintenance of Six Lane Gurgaon-Jaipur Section of NH-48 old NH-8 between km 42700 to km 107100 in the State of Haryana",Roads & Highways,nhai,Haryana,240.02,61.38,20.6,Low,elevated risk on combined profile
400173,MOHANPUR EXPANSION OC -PHASE I,Coal,eastern coal fields limited [ecl],West Bengal,888.99,31.52,20.5,Low,"4 months past original date; already rescheduled, 4.0y slip declared"
616839,Gunupur - Therubali new line 73.62 km,Railways,cao/c/ecor ecor mor,Odisha,1165.73,0.0,20.5,Low,elevated risk on combined profile
619196,Change of service of existing Mundra-Panipat Pipeline [Panipat - Churwa section] from Crude oil to Product,Unknown,indian oil corporation limited [iocl],"Multi-States (Gujarat, Haryana, Rajasthan)",359.0,43.3,20.5,Low,needs 6.3%/month to hit current date
709812,Nadiad-Petlad 37.26 km,Railways,caocwr wr mor,Gujarat,461.91,30.0,20.4,Low,elevated risk on combined profile
618101,Kondamodu to Perecherla Section Design Ch. Km 000 to Km 49917 of NH-167AG to to 4LPS,Roads & Highways,morth,Andhra Pradesh,881.61,37.95,20.4,Low,needs 6.9%/month to hit current date
616701,Lumding-Furkating section 140 km Umbrella work PB57/2019-20/NR,Railways,cao/c-1/nfr nfr mor,Assam,2123.7,1.0,20.4,Low,needs 5.2%/month to hit current date
618724,6L Greenfield Varanasi-Ranchi-Kolkata Highway from Anarbansalea village to Sagrampur village From KM. 151200 to KM. 184700Package-7,Roads & Highways,nhai,"Multi-States (Bihar, Jharkhand)",1723.42,28.16,20.3,Low,needs 6.5%/month to hit current date
615199,KOLGAON EXPANSION DEEP OC MINE,Coal,wcl - cil,Maharashtra,198.71,3.93,20.3,Low,needs 12.0%/month to hit current date
618574,Balance Works of 4L of NH-31D from Km. 113.200 to Km. 154.854 Package-II A Ghoshpukur-Salsalabari Section,Roads & Highways,nhai,West Bengal,962.31,61.1,20.1,Low,elevated risk on combined profile
616227,3rd line between Chandil - Anara- Damodar section 121.26 km,Railways,cao/c/ser ser mor,"Multi-States (Jharkhand, West Bengal)",1932.01,0.0,20.1,Low,elevated risk on combined profile
709851,Integrated Development of 4 Contract Areas under DSF-II,Unknown,oil and natural gas corporation limited [ongc],Offshore,6183.79,47.4,20.0,Low,needs 5.8%/month to hit current date
616857,Doubling between Motumari Vishnupuram 88.81 km and Rail over Rail RoR at Motumari 10.877 Km,Railways,cao/c/scor scor mor,"Multi-States (Andhra Pradesh, Telangana)",1595.55,22.0,19.9,Low,elevated risk on combined profile
617404,North Western Railway - New line between Ramdevra and Pokhran via Bhairav Gufa - Kailash Tekri 13.38 Km PB30/NR/2025-26,Railways,caoc/nwr nwr mor,Rajasthan,189.21,3.0,19.6,Low,spend outruns works by 27pp
706837,Pradhan Kuntha Jn Line Doubling Project,Railways,east central railway [ecr] - i,Jharkhand,349.22,72.0,19.6,Low,elevated risk on combined profile
619295,Four/Six laning of Bhaniyawala-Jollygrant-Rishikesh spur section of NH-07 from Km. 0.000 to Km 19.780,Roads & Highways,nhai,Uttarakhand,664.92,0.0,19.5,Low,needs 6.2%/month to hit current date
613801,MAHAMAYA OCP [1.50 MTY],Coal,secl - cil,Chhattisgarh,410.26,54.6,19.5,Low,"4 months past original date; already rescheduled, 2.0y slip declared"
619009,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23,Roads & Highways,morth,Telangana,690.33,0.0,19.5,Low,elevated risk on combined profile
618962,4L of Budhni to Shahganj Bypass End Package-III of NH-146B from Km. 73.750 to Km. 102.000,Roads & Highways,nhai,Madhya Pradesh,770.21,28.28,19.3,Low,needs 5.5%/month to hit current date
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Unknown,power grid corporation of india limited [powergrid],Gujarat,488.29,7.2,19.3,Low,needs 8.4%/month to hit current date
613804,RPR TAWA-III UG 0.84 MTY,Coal,wcl - cil,Madhya Pradesh,314.09,17.78,19.2,Low,needs 10.3%/month to hit current date
618775,Ara Bypass,Roads & Highways,nhai,Bihar,226.32,25.78,19.0,Low,needs 8.2%/month to hit current date
611698,240MW Heo HE Project,Unknown,north eastern electric power corporation limited,Arunachal Pradesh,1938.85,6.58,18.8,Low,elevated risk on combined profile
707419,IMC at Prayagraj,Unknown,national industrial corridor development corporation,Uttar Pradesh,658.0,27.79,18.8,Low,needs 6.6%/month to hit current date
617213,"Varanasi- Pt. Deen Dayal Upadhyaya - Multitracking 15 km, including construction of a new Rail- cum- Road Bridge across Ganga River",Railways,cao/c-ii/nr nr mor,Uttar Pradesh,2464.46,5.0,18.8,Low,elevated risk on combined profile
617068,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th] and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS [SPV Name- POWERGRID Bidar Augmentation Transmission Limited]",Unknown,power grid corporation of india limited [powergrid],Karnataka,288.0,18.75,18.7,Low,needs 7.4%/month to hit current date
617231,East Central Railway - Construction of Bulb line at Nabinagar Ankorah 17.49Km PB45/ECoR/2024-25.,Railways,cao/con/south/mhx ecr mor,Bihar,611.74,0.0,18.6,Low,elevated risk on combined profile
618016,"Upgradation of Ambikapur Ramanujganj - Garhwa Road NH 343 of Package-I, Rajpuri Khurd Village to Padih Village section from existing km 7.830 to km 57.650 Design Ch. 13.700 to Ch. 62.700 of total length 49.00 km to two lane with paved shoulders under EPC mode in the state of Chhattisgarh",Roads & Highways,morth,Chhattisgarh,397.44,28.07,18.6,Low,needs 7.2%/month to hit current date
611699,186 MW Tato-I H E Project,Unknown,north eastern electric power corporation limited,Arunachal Pradesh,1750.07,5.6,18.6,Low,elevated risk on combined profile
617181,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS [POWERGRID Fatehgarh Barmer Augmentation Transmission Limited]",Unknown,power grid corporation of india limited [powergrid],Rajasthan,404.0,17.2,18.3,Low,needs 7.5%/month to hit current date
618250,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,Roads & Highways,morth,Bihar,3064.45,18.66,18.2,Low,elevated risk on combined profile
702668,Chennai Metro Rail Phase-II Development Project,Unknown,chennai metro rail limited [cmrl],Tamil Nadu,63246.0,55.73,18.2,Low,elevated risk on combined profile
616933,Lube Modernization & Bottom Upgradation Project at Mumbai Refinery,Unknown,hindustan petroleum corporation limited,Maharashtra,6008.0,14.1,18.2,Low,cost already revised +28%
618402,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I",Roads & Highways,nhidcl,Arunachal Pradesh,1262.43,19.13,18.1,Low,elevated risk on combined profile
617806,Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV Name Anantapuram 2 REZ Transmission Ltd,Unknown,sterlite power,"Multi-States (Andhra Pradesh, Karnataka)",4535.99,64.0,18.0,Low,elevated risk on combined profile
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Unknown,power grid corporation of india limited [powergrid],Gujarat,581.74,7.2,18.0,Low,needs 8.4%/month to hit current date
619105,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Moga- Barnala Road NH-703 near village Tallewal to Jn. with Delhi-Katra Expressway NE-5 near Ludhiana village Ballowal from Km 30.300 to Km 75.543 of NH-754AD Pkg-2,Roads & Highways,nhai,Punjab,1564.66,25.55,17.9,Low,spend outruns works by 20pp; needs 5.3%/month to hit current date
618551,Greenfield connectivity from Govindsar village on Delhi Amritsar Katra Expressway to Talwara village on NH-44 Pathankot by-pass,Roads & Highways,nhai,Punjab,690.47,29.01,17.8,Low,needs 5.9%/month to hit current date
618977,"Development of New Greenfield Airport at Bundi, Kota Rajasthan.",Aviation & Aviation Infrastructure,airport authority of india [aai],Rajasthan,1507.0,13.6,17.8,Low,needs 5.4%/month to hit current date
611716,700 MW Tato-II HE Project,Unknown,north eastern electric power corporation limited,Arunachal Pradesh,8146.21,6.59,17.7,Low,elevated risk on combined profile
618768,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,Roads & Highways,nhai,Uttar Pradesh,1309.08,3.96,17.7,Low,spend outruns works by 20pp
619026,KPSIII HVDC Transmission Limited,Unknown,adani transmission limited,Gujarat,19000.0,1.0,17.4,Low,elevated risk on combined profile
618212,"STABILIZATION OF LAND SLIDE AND SLOPE PROTECTION AT KM 11.00 TO KM 11.08, 29,730 KM TO 30,060 KM, 30,400 KM TO 31,060 KM, 34,750 KM TO 35,300 KM, 38,950 KM TO 39,030 KM & 39,460 KM TO 39,540 KM TWO LOC CLUBBED, KM 40,400 TO KM 40,650, KM 43,500 KM 43,680, 52,460 RISHIKESH - DHARASU ROAD NH-94 ON EPC MODE IN THE STATE OF UTTARAKHAND. NOSE OF LAND SLIDE - 12 NOS",Roads & Highways,morth,Uttarakhand,197.26,22.0,17.3,Low,needs 8.7%/month to hit current date
617908,Bemetara Bypass NH 30,Roads & Highways,morth,Chhattisgarh,161.96,42.0,17.2,Low,needs 6.4%/month to hit current date
617327,Thane Integral Ring Metro Rail Project,Unknown,maharashtra metro rail corporation limited [mmrcl],Maharashtra,12200.1,10.04,17.2,Low,elevated risk on combined profile
618931,4L PS from Ch. 179.780 in Bitada/Movi Village to Ch. 208.900 in Nasarpore Village of NH-56 Pkg-V,Roads & Highways,nhai,Gujarat,566.96,10.08,17.2,Low,needs 5.6%/month to hit current date
618881,4L PS bijni to mandi section from Km 202.815 to Km 208.000 of NH-20 New NH-154 of Pathankot-Mandi Package-VB,Roads & Highways,nhai,Himachal Pradesh,1112.39,35.3,17.1,Low,elevated risk on combined profile
618898,Balance Works for Four laning of Vikravandi to Sethiyathope section from Km 0.0 to Km 65.96 of NH-45C in Tamil Nadu under NHDP Phase-IV on EPC mode,Roads & Highways,nhai,Tamil Nadu,834.46,37.62,17.1,Low,needs 5.7%/month to hit current date
617803,Transmission System Strengthening at Davanagere for Integration of RE Generation [SPV Name - POWERGRID Davanagere Power Transmission Limited],Unknown,power grid corporation of india limited [powergrid],Karnataka,379.0,2.5,17.0,Low,needs 7.0%/month to hit current date
618028,"Construction of Bypass at Kuknoor, Yelburga, Gajendragada of Bhanapur Gaddanakeri section of NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23. NH-367-KNT-2022-23-973 dated 08.02.2023",Roads & Highways,morth,Karnataka,333.96,36.0,16.9,Low,needs 5.8%/month to hit current date
Jaipur Metro Rail Corporation,Jaipur Metro Rail Project Phase 2,Unknown,prahladpura to todi mod,Rajasthan,13037.66,1.79,16.9,Low,elevated risk on combined profile
619187,"Slope protection and landslide mitigation at 4 vulnerable locations km 1.950 to Km 2.100, km 11.100 to 11.450, km 22.435 to km 22.485 and km 22.610 to km 22.680 within Sevoke-Rangpo section of NH-10 old NH-31A in Darjeeling & Kalimpong district in the State of West Bengal on EPC mode",Roads & Highways,nhidcl,West Bengal,152.27,34.47,16.8,Low,needs 6.0%/month to hit current date
612878,Bangalore Metro Rail Project - PHASE-3,Unknown,bengaluru metro rail,Karnataka,15611.0,3.8,16.8,Low,elevated risk on combined profile
618754,Upgradation of 2L/4L with Paved Shoulder of Shirwal-Lonand Section from KM 159900 To KM 188025 of NH-965DD Section I and 2L With Paved Shoulder of Lonand-Satara Section from KM 51500 To KM 96246 Of NH-965D Section II in Satara District in the State of Maharashtra on EPC Mode under NHO-,Roads & Highways,nhai,Maharashtra,307.24,43.57,16.8,Low,needs 5.1%/month to hit current date
615347,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A [SPV Name POWERGRID West Central Transmission Limited],Unknown,power grid corporation of india limited [powergrid],"Multi-States (Gujarat, Maharashtra)",24819.0,18.56,16.7,Low,elevated risk on combined profile
618737,Grade separated Interchanges at Km. 113.730 junction with Ranchi Hazaribagh Road & Km. 139.225 junction with Ranchi Jamshedpur road on 4L Ranchi Bypass of NH-33,Roads & Highways,nhai,Jharkhand,5.58,0.0,16.6,Low,spend outruns works by 89pp; needs 5.9%/month to hit current date
617922,Construction of Jharsuguda Bypass including Land acqusition on NH-49 from km 258.636 to km 283.300 design chainage 258.636 to km 289.876 under NHO in Annual Plan 2022-23 for the state of Odisha Job No.NH-49-OD-2022-23-655,Roads & Highways,morth,Odisha,587.1,25.0,16.6,Low,needs 6.3%/month to hit current date
613787,Jamrani Dam Multipurpose Project,Unknown,irrigation-uk,Uttarakhand,2584.1,26.22,16.5,Low,spend outruns works by 24pp
619223,Petro Resid Fluidized Catalytic Cracking [PRFCC] Unit and its associated facilities at Mumbai Refinery,Unknown,bharat petroleum corporation limited [bpcl],Maharashtra,13626.0,7.2,16.5,Low,elevated risk on combined profile
617945,Balance work of NH-66 from design Km 84/00 to Km 87/100 Indapur Bypass and Km 91/600 to Km 99/100 Mangaon Bypass to four lane with paved shoulder in State of Maharashtra under NHO on EPC Mode.,Roads & Highways,morth,Maharashtra,354.21,67.16,16.5,Low,elevated risk on combined profile
619316,"Group Gathering Station, Lakwagaon",Unknown,oil india limited,Assam,495.59,7.8,16.4,Low,needs 6.1%/month to hit current date
616695,Construction of Paradeep- Badabandha 3rd & 4th line 18.51 km PB34/ECOR/2023-24,Railways,cao/c/ecor ecor mor,Odisha,300.15,7.0,16.4,Low,elevated risk on combined profile
616588,Buramara - Chakulia 59.96 km PB9/SECR/2023-24,Railways,cao/c/ser ser mor,"Multi-States (Jharkhand, Odisha, West Bengal)",1459.13,2.0,16.3,Low,elevated risk on combined profile
617978,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaishal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra- Package-II & Package III combined- starting from existing chainage Km 341/300 to Km 394/130 and design chainage Km 340/250 at Dahiwadi Village to Km 392/950 ending at Vita Village in the State of Maharashtra on EPC Mode.",Roads & Highways,morth,Maharashtra,631.76,85.0,16.2,Low,elevated risk on combined profile
616586,Bangriposi - Gorumahisani 85.60 km PB9/SECR/2023-24,Railways,cao/c/ser ser mor,"Multi-States (Odisha, West Bengal)",2269.49,2.0,16.2,Low,elevated risk on combined profile
618932,Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l in the State of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,nhai,Madhya Pradesh,1472.68,27.6,16.0,Low,spend outruns works by 17pp
618206,Widening and Strengthening of Rafiabad-Kupwara-Chowkibal-Tangdhar-Chamkot NH- 701 road from design Ch. From 0000 to 51000 to two lanes with paved shoulders under Project Beacon in the UT of Jammu & Kashmir on EPC mode Package-I.,Roads & Highways,morth,Jammu and Kashmir,1404.94,41.7,15.9,Low,needs 5.8%/month to hit current date
617951,Construction of Chintamani Bypass from Design Ch.0000 Existing Ch.428880 to Design Ch.15400 Existing Ch.444010 on NH-69 in the State of Karnataka in EPC Mode under NHO Annual Plan 2022-23. NH-69-KNT-2022-23-989 dated 24.03.2023,Roads & Highways,morth,Karnataka,314.55,14.0,15.9,Low,needs 7.2%/month to hit current date
615338,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH -IV [PART-2 5.5 GW] [JAISALMER/BARMER COMPLEX] PART F [SPV Name POWERGRID BARMER I TRANSMISSION LIMITED],Unknown,power grid corporation of india limited [powergrid],Rajasthan,2735.0,47.28,15.8,Low,elevated risk on combined profile
618185,Widening to 2LPS from Km 0.000 to 37.850 Except Ex. Km 24.45 to 27.20 of NH-766c Byndoor-Ranebennur Section in the state of Karnataka on EPC Mode under Annual Plan 2022-23 NH-766C-KNT-2022-23-969 dated 30.12.2022,Roads & Highways,morth,Karnataka,394.95,12.0,15.8,Low,needs 6.8%/month to hit current date
618047,"Widening, Reconstruction & Up-gradation to 2 lane with Paved Shoulder/Four Lane configuration for the work of Ahmednagar to Sabalkhed & Ashti to Chinchpur Section of NH-561 from Design km 2915 to km 37728 & Design km 55100 to km 70000 in the State of Maharashtra on EPC mode. Length 49.713 km",Roads & Highways,morth,Maharashtra,657.16,88.56,15.7,Low,elevated risk on combined profile
619022,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram.",Unknown,gurugram metro rail limited [gmrl],Haryana,5452.72,10.05,15.7,Low,needs 7.5%/month to hit current date
619025,RAJASTHAN PART I POWER TRANSMISSION LIMITED,Unknown,adani transmission limited,"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",25000.0,10.0,15.7,Low,elevated risk on combined profile
618150,Rehabilitation and Up-gradation of i. Deogaon phata to Digras phata Ch. 0/000 to 15/000 & Selu to Borgavhan Ch 20/900 to 35/800 [Length 29.9km] ii. Injegaon Dhamoni to Pohner Phata Ch.58/200 to Ch. 83/700 [Length25.5 km] and iii. Pohner phata to Pathri Design Ch. 42/700 to 58/200 [Length 15.5 km] sections of NH-548B to Two lane with paved shoulder configuartion in the state of Maharashtra on EPC mode Total project length 70.9 Km.,Roads & Highways,morth,Maharashtra,761.83,15.0,15.6,Low,needs 8.5%/month to hit current date
615185,AMALGAMATED DHANKASA & JAMUNIA,Coal,wcl - cil,Madhya Pradesh,399.2,67.13,15.6,Low,elevated risk on combined profile
618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to Km.133.36 NH-4,Roads & Highways,nhai,"Multi-States (Andhra Pradesh, Tamil Nadu)",1214.7,15.58,15.5,Low,needs 6.0%/month to hit current date
617920,Widening and Strengthening to 2LPS including LA from km 318.970 to 353.450 Balikuda-Mulkani Section of NH-55 under NHO in Annual Plan 2022-23 in the State of Odisha. Job No. NH-55-OD-2022-23-656,Roads & Highways,morth,Odisha,511.54,3.0,15.5,Low,needs 8.8%/month to hit current date
707420,Gaya Integrated Manufacturing Cluster IMC in Bihar,Unknown,national industrial corridor development corporation,Bihar,1339.02,5.0,15.5,Low,elevated risk on combined profile
617807,Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of 765 kV Vindhyachal-Varanasi D/c line,Unknown,power grid corporation of india limited [powergrid],"Multi-States (Bihar, Uttar Pradesh)",2368.0,6.38,15.4,Low,needs 6.2%/month to hit current date
616221,"Extension of Aqua Line Metro Corridor from Noida Sector-142 station to Botanical Garden, Noida of Noida Metro Rail Corporation",Unknown,noida metro rail corporation ltd. [nmrcl],Uttar Pradesh,2254.35,0.0,15.3,Low,elevated risk on combined profile
618886,Road Safety Improvement of Critical Junctions on MuzaffarnagarHaridwar Section of NH-334 from Km 143000 to Km 196000,Roads & Highways,nhai,"Multi-States (Uttar Pradesh, Uttarakhand)",0.1,22.64,15.2,Low,spend outruns works by 42057pp; needs 5.2%/month to hit current date
478482,Stamp Charge Battery No.7 Coke Dry Cooling Plant at RSP (Steel Authority of India Limited (SAIL)),Unknown,unknown,Odisha,1064.55,0.0,15.0,Low,elevated risk on combined profile
618262,Construction of Deoria Bypass from existing Km. 27.140 to existing Km. 46.780 Design Km. 49.109 on NH727A Design length 21.969 Km. to four lane with paved shoulder configuration under Hybrid Annuity Mode HAM in the State of Uttar Pradesh,Roads & Highways,morth,Uttar Pradesh,1734.7,10.0,15.0,Low,needs 7.5%/month to hit current date
618373,"Construction of 4-Lane Bridge including approaches over River Brahmaputra between Dhubri on North Bank,Assam and Phulbari on south Bank,Meghalaya on NH-127B under JICA ODA Loan assistance Phase-III",Roads & Highways,nhidcl,Assam,4997.04,77.14,15.0,Low,elevated risk on combined profile
618930,4L PS from Ch. 94.030 in Jabugam Village to Ch. 132.320 in Dhamasiya Village of NH-56 Pkg-III,Roads & Highways,nhai,Gujarat,898.0,25.82,14.9,Low,elevated risk on combined profile
618309,Widening/lmprovement to 4-Laning and Greenfield alignment with Paved shoulder of Silchar-Badarpur Churaibari section of NH-37 & NH-8 from Design chainage 38.600 End point of proposed Badarpur Bypass to Km. 62.800 Start point of proposed Nilambazar/Cheragi Bypass in the state of Assam on HAM Mode Package-4,Roads & Highways,nhidcl,Assam,1319.55,23.07,14.9,Low,needs 5.9%/month to hit current date
617988,Sangameswaram - Atmakuru section from Km 96 to Km 124 & Velegodu- Nandyal section including Nandyal Bypass from Km 143/6 to 185/9 NH-167K,Roads & Highways,morth,Andhra Pradesh,644.14,41.98,14.9,Low,elevated risk on combined profile
618207,Widening to 2-lane with Hard Shoulder configuration of Mana Ch. 0.00 to Mana Pass Ch. 50.987 road on NH-07 under Bharatmala Pariyojna in the state of Uttarakhand under Annual Plan 2022-23 length 50.987,Roads & Highways,morth,Uttarakhand,573.96,21.03,14.8,Low,elevated risk on combined profile
400142,Pachwara South Coal Block,Coal,nlc india limited,Jharkhand,2242.9,87.0,14.8,Low,elevated risk on combined profile
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",Education,national institute of technology uttarakhand,Uttarakhand,650.85,63.0,14.8,Low,elevated risk on combined profile
425828,Stamp Charge Battery No.12 Coke Dry Cooling Plant at IISCO Steel Plant (Steel Authority of India Limited (SAIL)),Unknown,unknown,West Bengal,706.51,11.87,14.8,Low,elevated risk on combined profile
